Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
4336;Saarbrücken-Ensheim;RF_TU;28.08.1965-22:00;28.08.1965-23:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-01:00;29.08.1965-02:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-04:00;29.08.1965-05:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-08:00;29.08.1965-08:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-10:00;29.08.1965-11:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-13:00;29.08.1965-13:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-16:00;29.08.1965-17:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-19:00;29.08.1965-20:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;29.08.1965-22:00;29.08.1965-23:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-01:00;30.08.1965-02:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-04:00;30.08.1965-05:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-08:00;30.08.1965-08:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-10:00;30.08.1965-11:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-13:00;30.08.1965-13:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-16:00;30.08.1965-17:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-19:00;30.08.1965-20:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.08.1965-22:00;30.08.1965-23:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-01:00;31.08.1965-02:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-04:00;31.08.1965-05:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-08:00;31.08.1965-08:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-10:00;31.08.1965-11:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-13:00;31.08.1965-13:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-16:00;31.08.1965-17:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-19:00;31.08.1965-20:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;31.08.1965-22:00;31.08.1965-23:00;2;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;01.06.2001-00:00;01.06.2001-00:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;25.09.2001-10:00;25.09.2001-10:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;01.12.2001-09:00;01.12.2001-09:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;01.02.2002-09:00;01.02.2002-09:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;01.09.2002-00:00;01.09.2002-00:00;1;;eor;                                                                                                                                
4336;Saarbrücken-Ensheim;RF_TU;30.09.2002-01:00;01.10.2002-00:00;24;;eor;                                                                                                                               
generiert: 07.03.2019 --  Deutscher Wetterdienst  --                                                                                                                                                    
