STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5688;2018111101;    3;   8.4;  96.0;eor
       5688;2018111102;    3;   7.4;  99.0;eor
       5688;2018111103;    3;   6.7;  98.0;eor
       5688;2018111104;    3;   6.6;  99.0;eor
       5688;2018111105;    3;   6.6;  99.0;eor
       5688;2018111106;    3;   6.8;  99.0;eor
       5688;2018111107;    3;   7.5;  98.0;eor
       5688;2018111108;    3;   7.9;  95.0;eor
       5688;2018111109;    3;   8.3;  94.0;eor
       5688;2018111110;    3;   7.7;  98.0;eor
       5688;2018111111;    3;   7.8;  98.0;eor
       5688;2018111112;    3;   8.3;  97.0;eor
       5688;2018111113;    3;   9.7;  94.0;eor
       5688;2018111114;    3;  10.8;  87.0;eor
       5688;2018111115;    3;   8.8;  96.0;eor
       5688;2018111116;    3;   8.8;  99.0;eor
       5688;2018111117;    3;   8.7;  99.0;eor
       5688;2018111118;    3;   6.9;  98.0;eor
       5688;2018111119;    3;   8.3;  97.0;eor
       5688;2018111120;    3;   8.4;  99.0;eor
       5688;2018111121;    3;   7.9;  97.0;eor
       5688;2018111122;    3;   7.9;  99.0;eor
       5688;2018111123;    3;   8.2;  95.0;eor
       5688;2018111200;    3;   9.1;  87.0;eor
       5688;2018111201;    3;   8.6;  88.0;eor
       5688;2018111202;    3;   8.7;  88.0;eor
       5688;2018111203;    3;   8.5;  86.0;eor
       5688;2018111204;    3;   8.8;  81.0;eor
       5688;2018111205;    3;   9.0;  79.0;eor
       5688;2018111206;    3;   8.7;  80.0;eor
       5688;2018111207;    3;   9.6;  73.0;eor
       5688;2018111208;    3;  10.8;  65.0;eor
       5688;2018111209;    3;  11.1;  67.0;eor
       5688;2018111210;    3;  11.8;  77.0;eor
       5688;2018111211;    3;  13.3;  66.0;eor
       5688;2018111212;    3;  12.3;  86.0;eor
       5688;2018111213;    3;  14.6;  61.0;eor
       5688;2018111214;    3;  14.0;  76.0;eor
       5688;2018111215;    3;  13.6;  68.0;eor
       5688;2018111216;    3;  11.9;  78.0;eor
       5688;2018111217;    3;  12.1;  69.0;eor
       5688;2018111218;    3;  10.9;  75.0;eor
       5688;2018111219;    3;  10.7;  74.0;eor
       5688;2018111220;    3;  10.5;  77.0;eor
       5688;2018111221;    3;  11.1;  77.0;eor
       5688;2018111222;    3;  10.9;  79.0;eor
       5688;2018111223;    3;  11.8;  75.0;eor
       5688;2018111300;    3;  12.4;  71.0;eor
       5688;2018111301;    3;  11.4;  74.0;eor
       5688;2018111302;    3;  10.4;  81.0;eor
       5688;2018111303;    3;  11.2;  79.0;eor
       5688;2018111304;    3;  11.0;  78.0;eor
       5688;2018111305;    3;  10.2;  84.0;eor
       5688;2018111306;    3;   9.8;  88.0;eor
       5688;2018111307;    3;   8.5;  95.0;eor
       5688;2018111308;    3;   7.6;  91.0;eor
       5688;2018111309;    3;   7.5;  91.0;eor
       5688;2018111310;    3;   7.7;  90.0;eor
       5688;2018111311;    3;   7.7;  94.0;eor
       5688;2018111312;    3;   7.6;  93.0;eor
       5688;2018111313;    3;   7.6;  94.0;eor
       5688;2018111314;    3;   7.3;  96.0;eor
       5688;2018111315;    3;   7.6;  88.0;eor
       5688;2018111316;    3;   5.9;  92.0;eor
       5688;2018111317;    3;   4.7;  97.0;eor
       5688;2018111318;    3;   4.4;  98.0;eor
       5688;2018111319;    3;   5.2;  91.0;eor
       5688;2018111320;    3;   4.6;  94.0;eor
       5688;2018111321;    3;   4.0;  93.0;eor
       5688;2018111322;    3;   3.0;  91.0;eor
       5688;2018111323;    3;   5.5;  92.0;eor
       5688;2018111400;    3;   5.2;  93.0;eor
       5688;2018111401;    3;   4.0;  91.0;eor
       5688;2018111402;    3;   4.9;  85.0;eor
       5688;2018111403;    3;   5.4;  83.0;eor
       5688;2018111404;    3;   5.2;  81.0;eor
       5688;2018111405;    3;   4.8;  84.0;eor
       5688;2018111406;    3;   4.6;  88.0;eor
       5688;2018111407;    3;   4.9;  87.0;eor
       5688;2018111408;    3;   5.6;  87.0;eor
       5688;2018111409;    3;   7.7;  75.0;eor
       5688;2018111410;    3;   7.7;  80.0;eor
       5688;2018111411;    3;   8.7;  78.0;eor
       5688;2018111412;    3;   6.7;  92.0;eor
       5688;2018111413;    3;   6.5;  95.0;eor
       5688;2018111414;    3;   6.2;  97.0;eor
       5688;2018111415;    3;   5.4;  99.0;eor
       5688;2018111416;    3;   4.8;  99.0;eor
       5688;2018111417;    3;   4.3;  98.0;eor
       5688;2018111418;    3;   5.1;  93.0;eor
       5688;2018111419;    3;   3.2;  98.0;eor
       5688;2018111420;    3;   1.4; 100.0;eor
       5688;2018111421;    3;   1.3; 100.0;eor
       5688;2018111422;    3;   1.9;  99.0;eor
       5688;2018111423;    3;   1.5;  99.0;eor
       5688;2018111500;    3;   1.0; 100.0;eor
       5688;2018111501;    3;   0.6; 100.0;eor
       5688;2018111502;    3;   0.1; 100.0;eor
       5688;2018111503;    3;  -0.5; 100.0;eor
       5688;2018111504;    3;  -0.2;  99.0;eor
       5688;2018111505;    3;   1.2; 100.0;eor
       5688;2018111506;    3;   2.2; 100.0;eor
       5688;2018111507;    3;   2.7; 100.0;eor
       5688;2018111508;    3;   2.7; 100.0;eor
       5688;2018111509;    3;   3.1;  99.0;eor
       5688;2018111510;    3;   3.5;  99.0;eor
       5688;2018111511;    3;   3.5;  98.0;eor
       5688;2018111512;    3;   4.0; 100.0;eor
       5688;2018111513;    3;   4.0;  99.0;eor
       5688;2018111514;    3;   4.2; 100.0;eor
       5688;2018111515;    3;   3.4; 100.0;eor
       5688;2018111516;    3;   3.0;  99.0;eor
       5688;2018111517;    3;   2.8;  99.0;eor
       5688;2018111518;    3;   2.5;  99.0;eor
       5688;2018111519;    3;   1.9;  99.0;eor
       5688;2018111520;    3;   1.6; 100.0;eor
       5688;2018111521;    3;   1.1;  99.0;eor
       5688;2018111522;    3;   0.8;  98.0;eor
       5688;2018111523;    3;   1.0; 100.0;eor
       5688;2018111600;    3;   1.5; 100.0;eor
       5688;2018111601;    3;   0.7;  99.0;eor
       5688;2018111602;    3;   0.8; 100.0;eor
       5688;2018111603;    3;   0.9; 100.0;eor
       5688;2018111604;    3;   0.6; 100.0;eor
       5688;2018111605;    3;   0.5; 100.0;eor
       5688;2018111606;    3;   0.6;  99.0;eor
       5688;2018111607;    3;   0.2;  99.0;eor
       5688;2018111608;    3;   0.1;  99.0;eor
       5688;2018111609;    3;   0.4;  99.0;eor
       5688;2018111610;    3;   1.1;  99.0;eor
       5688;2018111611;    3;   2.0;  96.0;eor
       5688;2018111612;    3;   2.4;  95.0;eor
       5688;2018111613;    3;   3.2;  92.0;eor
       5688;2018111614;    3;   2.8;  89.0;eor
       5688;2018111615;    3;   2.9;  89.0;eor
       5688;2018111616;    3;   0.8;  97.0;eor
       5688;2018111617;    3;   0.0;  96.0;eor
       5688;2018111618;    3;  -0.2;  92.0;eor
       5688;2018111619;    3;  -0.3;  89.0;eor
       5688;2018111620;    3;  -0.4;  89.0;eor
       5688;2018111621;    3;  -0.7;  89.0;eor
       5688;2018111622;    3;  -0.6;  89.0;eor
       5688;2018111623;    3;  -0.5;  92.0;eor
       5688;2018111700;    3;  -0.6;  92.0;eor
       5688;2018111701;    3;  -1.2;  93.0;eor
       5688;2018111702;    3;  -1.2;  93.0;eor
       5688;2018111703;    3;  -0.7;  92.0;eor
       5688;2018111704;    3;  -1.1;  92.0;eor
       5688;2018111705;    3;  -1.3;  91.0;eor
       5688;2018111706;    3;  -1.6;  90.0;eor
       5688;2018111707;    3;  -1.5;  91.0;eor
       5688;2018111708;    3;  -1.4;  88.0;eor
       5688;2018111709;    3;  -1.2;  89.0;eor
       5688;2018111710;    3;  -1.0;  89.0;eor
       5688;2018111711;    3;  -0.4;  89.0;eor
       5688;2018111712;    3;   1.1;  84.0;eor
       5688;2018111713;    3;   2.7;  74.0;eor
       5688;2018111714;    3;   3.6;  68.0;eor
       5688;2018111715;    3;   3.3;  67.0;eor
       5688;2018111716;    3;   2.3;  72.0;eor
       5688;2018111717;    3;   2.0;  75.0;eor
       5688;2018111718;    3;   1.9;  73.0;eor
       5688;2018111719;    3;   1.3;  73.0;eor
       5688;2018111720;    3;   1.0;  71.0;eor
       5688;2018111721;    3;   0.2;  73.0;eor
       5688;2018111722;    3;  -0.5;  74.0;eor
       5688;2018111723;    3;  -0.8;  77.0;eor
       5688;2018111800;    3;  -1.3;  79.0;eor
       5688;2018111801;    3;  -1.9;  82.0;eor
       5688;2018111802;    3;  -2.2;  83.0;eor
       5688;2018111803;    3;  -2.0;  84.0;eor
       5688;2018111804;    3;  -2.1;  84.0;eor
       5688;2018111805;    3;  -2.6;  87.0;eor
       5688;2018111806;    3;  -2.6;  86.0;eor
       5688;2018111807;    3;  -2.6;  85.0;eor
       5688;2018111808;    3;  -2.8;  86.0;eor
       5688;2018111809;    3;  -2.7;  86.0;eor
       5688;2018111810;    3;  -2.2;  84.0;eor
       5688;2018111811;    3;  -1.6;  82.0;eor
       5688;2018111812;    3;   1.9;  70.0;eor
       5688;2018111813;    3;   1.3;  75.0;eor
       5688;2018111814;    3;   1.0;  77.0;eor
       5688;2018111815;    3;   0.2;  80.0;eor
       5688;2018111816;    3;  -1.8;  85.0;eor
       5688;2018111817;    3;  -2.7;  87.0;eor
       5688;2018111818;    3;  -3.1;  89.0;eor
       5688;2018111819;    3;  -0.8;  82.0;eor
       5688;2018111820;    3;  -0.3;  80.0;eor
       5688;2018111821;    3;  -0.5;  79.0;eor
       5688;2018111822;    3;  -0.5;  77.0;eor
       5688;2018111823;    3;  -0.6;  78.0;eor
       5688;2018111900;    3;  -0.7;  79.0;eor
       5688;2018111901;    3;  -1.2;  81.0;eor
       5688;2018111902;    3;  -1.2;  83.0;eor
       5688;2018111903;    3;  -1.1;  84.0;eor
       5688;2018111904;    3;  -1.5;  86.0;eor
       5688;2018111905;    3;  -1.6;  87.0;eor
       5688;2018111906;    3;  -1.6;  87.0;eor
       5688;2018111907;    3;  -1.9;  86.0;eor
       5688;2018111908;    3;  -2.3;  86.0;eor
       5688;2018111909;    3;  -1.7;  82.0;eor
       5688;2018111910;    3;  -1.6;  79.0;eor
       5688;2018111911;    3;  -2.0;  76.0;eor
       5688;2018111912;    3;  -2.3;  77.0;eor
       5688;2018111913;    3;  -2.7;  82.0;eor
       5688;2018111914;    3;  -2.8;  86.0;eor
       5688;2018111915;    3;  -3.2;  89.0;eor
       5688;2018111916;    3;  -3.3;  90.0;eor
       5688;2018111917;    3;  -3.3;  91.0;eor
       5688;2018111918;    3;  -3.3;  91.0;eor
       5688;2018111919;    3;  -3.2;  90.0;eor
       5688;2018111920;    3;  -3.3;  90.0;eor
       5688;2018111921;    3;  -3.3;  90.0;eor
       5688;2018111922;    3;  -3.4;  90.0;eor
       5688;2018111923;    3;  -3.3;  90.0;eor
       5688;2018112000;    3;  -3.2;  89.0;eor
       5688;2018112001;    3;  -3.2;  88.0;eor
       5688;2018112002;    3;  -3.1;  89.0;eor
       5688;2018112003;    3;  -3.2;  89.0;eor
       5688;2018112004;    3;  -3.8;  91.0;eor
       5688;2018112005;    3;  -3.4;  90.0;eor
       5688;2018112006;    3;  -3.3;  89.0;eor
       5688;2018112007;    3;  -3.5;  89.0;eor
       5688;2018112008;    3;  -3.4;  89.0;eor
       5688;2018112009;    3;  -3.3;  89.0;eor
       5688;2018112010;    3;  -2.5;  86.0;eor
       5688;2018112011;    3;  -2.2;  84.0;eor
       5688;2018112012;    3;  -1.7;  84.0;eor
       5688;2018112013;    3;  -0.8;  80.0;eor
       5688;2018112014;    3;  -1.2;  82.0;eor
       5688;2018112015;    3;  -2.2;  86.0;eor
       5688;2018112016;    3;  -3.0;  91.0;eor
       5688;2018112017;    3;  -3.3;  91.0;eor
       5688;2018112018;    3;  -3.6;  92.0;eor
       5688;2018112019;    3;  -3.4;  93.0;eor
       5688;2018112020;    3;  -2.8;  89.0;eor
       5688;2018112021;    3;  -2.0;  89.0;eor
       5688;2018112022;    3;  -1.4;  87.0;eor
       5688;2018112023;    3;  -0.8;  83.0;eor
       5688;2018112100;    3;   0.6;  74.0;eor
       5688;2018112101;    3;   1.6;  67.0;eor
       5688;2018112102;    3;   0.0;  75.0;eor
       5688;2018112103;    3;  -2.0;  81.0;eor
       5688;2018112104;    3;  -0.1;  75.0;eor
       5688;2018112105;    3;  -0.7;  77.0;eor
       5688;2018112106;    3;  -2.9;  85.0;eor
       5688;2018112107;    3;  -3.8;  91.0;eor
       5688;2018112108;    3;  -3.2;  87.0;eor
       5688;2018112109;    3;  -0.1;  79.0;eor
       5688;2018112110;    3;  -2.8;  95.0;eor
       5688;2018112111;    3;  -1.8;  96.0;eor
       5688;2018112112;    3;  -2.4;  98.0;eor
       5688;2018112113;    3;  -1.8;  95.0;eor
       5688;2018112114;    3;  -1.9;  98.0;eor
       5688;2018112115;    3;  -2.0;  97.0;eor
       5688;2018112116;    3;  -2.3;  98.0;eor
       5688;2018112117;    3;  -2.3;  97.0;eor
       5688;2018112118;    3;  -2.3;  99.0;eor
       5688;2018112119;    3;  -2.1;  98.0;eor
       5688;2018112120;    3;  -2.1;  98.0;eor
       5688;2018112121;    3;  -1.6;  96.0;eor
       5688;2018112122;    3;  -1.4;  97.0;eor
       5688;2018112123;    3;  -1.1;  97.0;eor
       5688;2018112200;    3;  -0.8;  96.0;eor
       5688;2018112201;    3;   0.6;  91.0;eor
       5688;2018112202;    3;   0.6;  94.0;eor
       5688;2018112203;    3;   2.8;  93.0;eor
       5688;2018112204;    3;   0.8;  93.0;eor
       5688;2018112205;    3;  -1.1;  95.0;eor
       5688;2018112206;    3;   0.3;  96.0;eor
       5688;2018112207;    3;   0.7;  93.0;eor
       5688;2018112208;    3;   2.7;  94.0;eor
       5688;2018112209;    3;   5.9;  82.0;eor
       5688;2018112210;    3;   6.3;  73.0;eor
       5688;2018112211;    3;   5.8;  74.0;eor
       5688;2018112212;    3;   7.3;  70.0;eor
       5688;2018112213;    3;   7.6;  66.0;eor
       5688;2018112214;    3;   7.2;  68.0;eor
       5688;2018112215;    3;   6.2;  73.0;eor
       5688;2018112216;    3;   4.3;  78.0;eor
       5688;2018112217;    3;   3.9;  83.0;eor
       5688;2018112218;    3;   3.8;  79.0;eor
       5688;2018112219;    3;   4.2;  78.0;eor
       5688;2018112220;    3;   1.5;  87.0;eor
       5688;2018112221;    3;   1.3;  87.0;eor
       5688;2018112222;    3;   1.5;  85.0;eor
       5688;2018112223;    3;   2.9;  80.0;eor
       5688;2018112300;    3;   2.4;  82.0;eor
       5688;2018112301;    3;   2.3;  82.0;eor
       5688;2018112302;    3;   1.8;  84.0;eor
       5688;2018112303;    3;   1.5;  86.0;eor
       5688;2018112304;    3;   2.3;  85.0;eor
       5688;2018112305;    3;   2.8;  83.0;eor
       5688;2018112306;    3;   2.6;  84.0;eor
       5688;2018112307;    3;   1.5;  89.0;eor
       5688;2018112308;    3;   2.7;  86.0;eor
       5688;2018112309;    3;   5.1;  67.0;eor
       5688;2018112310;    3;   6.5;  67.0;eor
       5688;2018112311;    3;   6.6;  72.0;eor
       5688;2018112312;    3;   6.9;  71.0;eor
       5688;2018112313;    3;   7.3;  69.0;eor
       5688;2018112314;    3;   6.8;  61.0;eor
       5688;2018112315;    3;   5.7;  65.0;eor
       5688;2018112316;    3;   5.1;  62.0;eor
       5688;2018112317;    3;   4.2;  68.0;eor
       5688;2018112318;    3;   5.0;  60.0;eor
       5688;2018112319;    3;   3.2;  75.0;eor
       5688;2018112320;    3;   3.4;  82.0;eor
       5688;2018112321;    3;   4.2;  85.0;eor
       5688;2018112322;    3;   4.5;  90.0;eor
       5688;2018112323;    3;   2.4;  98.0;eor
